Flight_ID,Airline,Distance_km,Departure_Delay_min,Arrival_Delay_min,Delay_Status
4868,Emirates,11911,20,62,OnTime
4869,Delta,2848,4,139,OnTime
4870,Lufthansa,8465,12,130,OnTime
4871,Lufthansa,7976,119,182,Delayed
4872,Emirates,8254,11,26,OnTime
4873,Indigo,11904,44,79,OnTime
4874,Delta,1538,41,196,OnTime
4875,Lufthansa,2286,15,45,Delayed
4876,Lufthansa,11037,11,10,Delayed
4877,Indigo,7804,167,167,OnTime
4878,Emirates,7937,139,39,OnTime
4879,Emirates,10374,104,183,OnTime
4880,Lufthansa,8065,108,98,OnTime
4881,Indigo,8821,120,23,OnTime
4882,Indigo,4216,138,143,OnTime
4883,Emirates,11135,166,157,OnTime
4884,Delta,7689,125,109,Delayed
4885,Lufthansa,3255,96,36,OnTime
4886,Emirates,9298,56,12,Delayed
4887,Emirates,3720,17,87,OnTime
4888,Delta,4346,155,29,Delayed
4889,Indigo,1079,156,130,OnTime
4890,Lufthansa,7154,76,184,Delayed
4891,Lufthansa,1543,79,78,Delayed
4892,Delta,6937,94,102,Delayed
4893,Delta,8626,13,88,Delayed
4894,Delta,5790,136,74,Delayed
4895,Emirates,7546,113,76,OnTime
4896,Delta,2206,151,146,Delayed
4897,Lufthansa,541,96,170,Delayed
4898,Emirates,10538,44,96,OnTime
4899,Lufthansa,10252,60,34,OnTime
4900,Delta,5372,174,64,Delayed
4901,Lufthansa,3334,60,34,OnTime
4902,Emirates,7839,98,189,Delayed
4903,Emirates,6274,61,46,Delayed
4904,Indigo,11008,69,89,Delayed
4905,Lufthansa,1585,117,31,Delayed
4906,Indigo,8095,88,75,OnTime
4907,Lufthansa,9656,31,79,OnTime
4908,Emirates,1445,160,34,OnTime
4909,Indigo,6012,115,56,OnTime
4910,Delta,11726,121,95,Delayed
4911,Delta,530,118,151,Delayed
4912,Delta,1074,131,150,OnTime
4913,Indigo,10507,1,122,OnTime
4914,Lufthansa,7673,144,25,OnTime
4915,Indigo,1179,95,34,OnTime
4916,Emirates,10142,27,63,Delayed
4917,Lufthansa,2531,96,169,Delayed
4918,Emirates,443,42,127,OnTime
4919,Indigo,788,167,131,Delayed
4920,Emirates,8914,14,70,OnTime
4921,Lufthansa,9510,91,27,Delayed
4922,Emirates,2748,13,90,OnTime
4923,Lufthansa,3003,88,175,Delayed
4924,Delta,6906,88,187,OnTime
4925,Delta,2447,114,119,OnTime
4926,Delta,8362,33,68,OnTime
4927,Emirates,426,13,108,Delayed
4928,Delta,629,160,19,OnTime
4929,Emirates,2460,134,58,OnTime
4930,Emirates,11431,135,22,OnTime
4931,Emirates,381,2,143,OnTime
4932,Indigo,11152,10,70,Delayed
4933,Lufthansa,10960,1,122,OnTime
4934,Lufthansa,572,113,100,OnTime
4935,Emirates,4044,155,188,Delayed
4936,Delta,9446,107,117,Delayed
4937,Emirates,2567,0,38,OnTime
4938,Emirates,5260,61,192,Delayed
4939,Delta,5557,71,22,OnTime
4940,Indigo,6514,38,184,OnTime
4941,Indigo,2086,159,106,Delayed
4942,Emirates,471,152,161,OnTime
4943,Delta,10774,144,178,Delayed
4944,Emirates,2932,59,94,Delayed
4945,Indigo,5551,55,122,OnTime
4946,Emirates,7856,95,167,Delayed
4947,Emirates,3876,40,33,OnTime
4948,Lufthansa,2799,164,117,OnTime
4949,Lufthansa,9636,163,174,OnTime
4950,Emirates,11379,84,0,Delayed
4951,Lufthansa,7973,64,46,OnTime
4952,Delta,7387,111,125,OnTime
4953,Delta,11978,132,40,Delayed
4954,Indigo,8722,164,60,Delayed
4955,Lufthansa,2124,69,77,Delayed
4956,Delta,7521,104,185,Delayed
4957,Lufthansa,9212,133,21,OnTime
4958,Lufthansa,5967,27,182,Delayed
4959,Delta,4698,50,147,OnTime
4960,Delta,5696,73,168,OnTime
4961,Indigo,1574,31,5,OnTime
4962,Delta,5716,102,1,Delayed
4963,Indigo,2316,79,54,OnTime
4964,Indigo,4560,129,44,Delayed
4965,Lufthansa,7360,18,67,Delayed
4966,Lufthansa,4428,103,62,Delayed
4967,Indigo,2869,110,17,Delayed
4968,Indigo,9857,158,18,OnTime
4969,Emirates,10546,108,188,OnTime
4970,Lufthansa,8604,76,192,Delayed
4971,Delta,2150,41,157,Delayed
4972,Lufthansa,6303,116,54,Delayed
4973,Indigo,11226,49,112,Delayed
4974,Emirates,6056,132,9,OnTime
4975,Emirates,6737,123,147,Delayed
4976,Lufthansa,10791,28,173,OnTime
4977,Lufthansa,2329,50,140,Delayed
4978,Delta,8281,37,13,Delayed
4979,Indigo,3364,93,80,Delayed
4980,Emirates,9955,0,69,OnTime
4981,Delta,3396,140,33,OnTime
4982,Lufthansa,5027,142,165,OnTime
4983,Emirates,9920,43,179,OnTime
4984,Lufthansa,477,168,71,OnTime
4985,Lufthansa,5896,160,183,OnTime
4986,Emirates,11410,147,21,Delayed
4987,Delta,9754,28,43,OnTime
4988,Indigo,5092,99,112,OnTime
4989,Lufthansa,8561,167,24,OnTime
4990,Indigo,2228,59,150,OnTime
4991,Lufthansa,11092,35,30,OnTime
4992,Delta,4216,48,124,OnTime
4993,Emirates,7590,126,194,Delayed
4994,Emirates,11119,120,132,OnTime
4995,Emirates,436,173,139,OnTime
4996,Delta,6903,113,19,OnTime
4997,Delta,9745,37,131,Delayed
4998,Delta,2761,14,156,OnTime
4999,Delta,5637,65,174,Delayed
5000,Emirates,9759,41,132,Delayed
5001,Lufthansa,5432,23,137,Delayed
5002,Delta,8823,46,193,OnTime
5003,Indigo,3885,37,42,OnTime
5004,Lufthansa,4345,71,91,OnTime
5005,Lufthansa,10542,47,196,OnTime
5006,Emirates,2925,171,23,Delayed
5007,Lufthansa,3422,49,164,OnTime
5008,Emirates,5821,49,61,Delayed
5009,Emirates,1132,7,12,Delayed
5010,Delta,11482,128,23,Delayed
5011,Emirates,3826,170,155,Delayed
5012,Indigo,8255,114,126,OnTime
5013,Lufthansa,4552,144,5,Delayed
5014,Indigo,4975,29,74,Delayed
5015,Emirates,1720,21,12,Delayed
5016,Emirates,11146,137,62,OnTime
5017,Delta,6455,147,89,OnTime
5018,Indigo,4314,10,2,OnTime
5019,Delta,3655,142,32,OnTime
5020,Delta,7280,149,148,Delayed
5021,Emirates,6587,125,57,Delayed
5022,Emirates,3437,18,143,OnTime
5023,Delta,10856,60,127,Delayed
5024,Lufthansa,11815,99,67,OnTime
5025,Delta,303,48,57,Delayed
5026,Lufthansa,11738,125,27,OnTime
5027,Lufthansa,10506,19,141,Delayed
5028,Delta,402,0,131,Delayed
5029,Delta,11725,119,87,OnTime
5030,Indigo,10109,159,77,OnTime
5031,Indigo,9022,36,166,OnTime
5032,Lufthansa,4355,138,155,OnTime
5033,Lufthansa,10951,54,152,Delayed
5034,Lufthansa,9056,140,96,Delayed
5035,Emirates,7431,43,176,OnTime
5036,Lufthansa,9931,71,155,OnTime
5037,Indigo,9065,93,88,Delayed
5038,Emirates,7911,56,83,OnTime
5039,Delta,5932,129,83,Delayed
5040,Emirates,4597,65,161,OnTime
5041,Lufthansa,2824,119,21,OnTime
5042,Indigo,4293,62,68,Delayed
5043,Emirates,1229,49,167,Delayed
5044,Indigo,9269,138,39,OnTime
5045,Delta,11525,52,60,OnTime
5046,Emirates,6616,18,35,Delayed
5047,Lufthansa,5475,113,125,OnTime
5048,Delta,6168,43,97,OnTime
5049,Delta,1401,114,36,OnTime
5050,Emirates,11489,59,57,Delayed
5051,Lufthansa,4140,33,105,OnTime
5052,Emirates,10425,117,24,Delayed
5053,Emirates,4580,5,188,Delayed
5054,Lufthansa,10506,78,176,Delayed
5055,Indigo,1421,93,104,Delayed
5056,Indigo,2908,25,78,OnTime
5057,Emirates,5661,58,86,Delayed
5058,Delta,11682,47,127,OnTime
5059,Delta,1849,41,85,OnTime
5060,Lufthansa,960,97,132,Delayed
5061,Emirates,9937,118,174,Delayed
5062,Emirates,888,72,28,OnTime
5063,Emirates,4344,1,179,OnTime
5064,Emirates,8208,111,123,Delayed
5065,Lufthansa,9951,45,149,Delayed
5066,Delta,6880,157,103,OnTime
5067,Delta,8753,130,13,Delayed
5068,Lufthansa,1180,144,193,Delayed
5069,Emirates,4665,138,77,Delayed
5070,Delta,6262,151,73,OnTime
5071,Delta,5827,99,137,Delayed
5072,Delta,4465,116,186,OnTime
5073,Emirates,2092,109,30,OnTime
5074,Lufthansa,2741,48,188,Delayed
5075,Indigo,9644,141,119,OnTime
5076,Indigo,11393,96,197,Delayed
5077,Delta,3889,159,50,Delayed
5078,Emirates,644,152,151,Delayed
5079,Lufthansa,11836,145,178,Delayed
5080,Delta,1844,34,80,Delayed
5081,Lufthansa,3997,136,80,Delayed
5082,Emirates,11496,65,71,Delayed
5083,Lufthansa,7567,145,120,OnTime
5084,Delta,7299,2,13,OnTime
5085,Indigo,3688,135,90,Delayed
5086,Emirates,5564,105,172,Delayed
5087,Indigo,4960,27,60,Delayed
5088,Indigo,4267,12,107,Delayed
5089,Lufthansa,2445,52,174,OnTime
5090,Lufthansa,6252,114,179,Delayed
5091,Lufthansa,6177,168,169,Delayed
5092,Emirates,9584,21,176,OnTime
5093,Indigo,1863,165,73,Delayed
5094,Delta,5970,72,49,Delayed
5095,Delta,10802,78,192,Delayed
5096,Emirates,1949,154,64,Delayed
5097,Indigo,1790,36,16,OnTime
5098,Indigo,932,40,19,Delayed
5099,Indigo,1620,144,15,OnTime
5100,Delta,7076,179,196,OnTime
5101,Delta,7715,90,140,Delayed
5102,Lufthansa,9063,175,153,Delayed
5103,Delta,11068,116,137,Delayed
5104,Delta,10041,71,123,Delayed
5105,Delta,9009,110,173,Delayed
5106,Indigo,3801,99,105,Delayed
5107,Lufthansa,1404,134,196,OnTime
5108,Delta,6195,176,11,OnTime
5109,Delta,285,162,170,Delayed
5110,Delta,5036,28,18,Delayed
5111,Indigo,11925,109,48,OnTime
5112,Indigo,6073,99,73,Delayed
5113,Emirates,9697,1,150,Delayed
5114,Indigo,9959,5,197,OnTime
5115,Delta,6480,1,112,OnTime
5116,Indigo,5254,54,118,Delayed
5117,Indigo,9208,105,20,Delayed
5118,Delta,4429,15,113,Delayed
5119,Lufthansa,3360,89,4,Delayed
5120,Emirates,1165,15,198,Delayed
5121,Delta,5790,85,10,Delayed
5122,Delta,10026,145,26,Delayed
5123,Delta,10792,78,70,Delayed
5124,Lufthansa,2182,14,155,OnTime
5125,Delta,5731,106,11,Delayed
5126,Lufthansa,7134,40,65,OnTime
5127,Indigo,8989,148,140,Delayed
5128,Indigo,3447,41,0,OnTime
5129,Indigo,7777,41,61,OnTime
5130,Lufthansa,491,97,144,Delayed
5131,Indigo,1231,97,127,Delayed
5132,Lufthansa,9608,30,129,OnTime
5133,Lufthansa,8652,111,17,Delayed
5134,Emirates,6079,90,141,OnTime
5135,Lufthansa,2797,106,132,OnTime
5136,Lufthansa,5654,70,103,OnTime
5137,Indigo,3636,104,178,Delayed
5138,Delta,11596,73,23,OnTime
5139,Emirates,9772,137,144,Delayed
5140,Lufthansa,8132,6,43,Delayed
5141,Lufthansa,8969,55,39,Delayed
5142,Emirates,2382,102,145,OnTime
5143,Indigo,6904,173,183,Delayed
5144,Indigo,1020,45,186,Delayed
5145,Indigo,664,58,122,Delayed
5146,Delta,651,155,104,OnTime
5147,Indigo,5016,175,119,Delayed
5148,Emirates,9281,123,174,OnTime
5149,Emirates,5267,100,144,Delayed
5150,Lufthansa,905,47,54,Delayed
5151,Delta,8626,93,136,OnTime
5152,Delta,10882,176,18,OnTime
5153,Lufthansa,6662,168,110,OnTime
5154,Indigo,3302,62,55,Delayed
5155,Indigo,5290,65,182,Delayed
5156,Lufthansa,4769,53,55,Delayed
5157,Indigo,9274,90,134,Delayed
5158,Emirates,8208,138,71,OnTime
5159,Delta,4641,140,61,OnTime
5160,Indigo,9020,100,20,OnTime
5161,Delta,7495,5,2,Delayed
5162,Lufthansa,6268,169,199,OnTime
5163,Delta,4427,78,47,Delayed
5164,Emirates,1892,37,22,Delayed
5165,Indigo,5200,176,167,OnTime
5166,Lufthansa,5751,101,64,Delayed
5167,Lufthansa,10830,41,1,Delayed
5168,Emirates,3953,132,67,OnTime
5169,Indigo,10719,125,145,OnTime
5170,Lufthansa,9947,111,26,OnTime
5171,Indigo,827,119,123,Delayed
5172,Emirates,9568,150,113,Delayed
5173,Indigo,11956,147,166,Delayed
5174,Delta,6075,11,142,OnTime
5175,Emirates,6264,167,148,Delayed
5176,Lufthansa,4714,126,145,OnTime
5177,Indigo,4818,125,153,OnTime
5178,Emirates,10298,78,77,OnTime
5179,Emirates,845,136,189,OnTime
5180,Delta,8645,127,36,OnTime
5181,Emirates,10838,95,58,OnTime
5182,Indigo,9139,97,151,Delayed
5183,Emirates,8112,162,26,OnTime
5184,Indigo,3917,89,186,OnTime
5185,Lufthansa,4222,27,54,OnTime
5186,Indigo,414,110,45,Delayed
5187,Emirates,5233,151,95,OnTime
5188,Delta,9329,60,194,OnTime
5189,Indigo,845,149,60,Delayed
5190,Lufthansa,11600,114,23,OnTime
5191,Delta,2404,66,66,Delayed
5192,Lufthansa,10991,154,80,Delayed
5193,Lufthansa,4487,63,158,OnTime
5194,Emirates,8968,140,123,Delayed
5195,Emirates,4861,83,62,Delayed
5196,Emirates,980,93,18,OnTime
5197,Indigo,10045,74,95,Delayed
5198,Indigo,227,112,98,Delayed
5199,Indigo,3216,161,6,OnTime
5200,Indigo,8661,18,17,Delayed
5201,Emirates,9449,37,108,OnTime
5202,Lufthansa,4024,156,128,Delayed
5203,Emirates,3964,33,15,OnTime
5204,Emirates,7200,64,177,OnTime
5205,Lufthansa,7190,178,20,OnTime
5206,Indigo,8107,105,12,Delayed
5207,Indigo,1940,106,57,OnTime
5208,Lufthansa,3393,71,73,OnTime
5209,Emirates,7993,81,21,OnTime
5210,Indigo,4713,20,166,OnTime
5211,Emirates,11486,30,1,Delayed
5212,Indigo,994,96,125,Delayed
5213,Delta,8431,68,14,Delayed
5214,Delta,6128,32,82,Delayed
5215,Delta,1328,50,115,OnTime
5216,Indigo,11592,71,41,OnTime
5217,Indigo,2885,130,16,OnTime
5218,Delta,4517,115,39,Delayed
5219,Emirates,10473,35,86,OnTime
5220,Emirates,1309,106,92,OnTime
5221,Emirates,9699,138,7,Delayed
5222,Emirates,2671,143,146,Delayed
5223,Delta,1600,77,111,Delayed
5224,Delta,9636,80,38,OnTime
5225,Emirates,2719,74,36,Delayed
5226,Indigo,7864,62,167,OnTime
5227,Delta,3677,166,68,OnTime
5228,Lufthansa,8412,39,27,OnTime
5229,Delta,6011,124,183,OnTime
5230,Emirates,3803,55,53,Delayed
5231,Delta,1097,89,39,Delayed
5232,Emirates,7178,37,146,Delayed
5233,Lufthansa,8617,114,69,OnTime
5234,Indigo,648,144,37,OnTime
5235,Delta,11523,20,111,OnTime
5236,Lufthansa,10132,60,7,Delayed
5237,Delta,7944,32,98,OnTime
5238,Delta,8317,120,114,OnTime
5239,Indigo,2419,90,157,OnTime
5240,Delta,7316,89,15,OnTime
5241,Delta,5956,12,104,OnTime
5242,Emirates,5684,83,111,OnTime
5243,Delta,6543,2,69,OnTime
5244,Indigo,4109,36,143,Delayed
5245,Delta,11578,159,62,OnTime
5246,Emirates,9202,48,32,OnTime
5247,Indigo,7375,104,23,OnTime
5248,Indigo,11346,48,176,OnTime
5249,Emirates,5614,177,73,Delayed
5250,Indigo,11206,91,106,Delayed
5251,Indigo,6862,167,151,Delayed
5252,Lufthansa,7348,14,36,Delayed
5253,Delta,11813,88,68,Delayed
5254,Emirates,9702,4,87,OnTime
5255,Indigo,5275,62,84,Delayed
5256,Indigo,10921,171,63,Delayed
5257,Indigo,609,130,197,Delayed
5258,Lufthansa,7279,144,16,Delayed
5259,Lufthansa,9784,48,47,Delayed
5260,Lufthansa,4978,8,70,OnTime
5261,Emirates,9342,60,186,Delayed
5262,Indigo,8273,63,62,Delayed
5263,Delta,4695,55,99,OnTime
5264,Delta,4949,39,13,Delayed
5265,Lufthansa,3931,178,100,OnTime
5266,Emirates,2142,97,11,OnTime
5267,Indigo,10449,16,171,Delayed
5268,Delta,3437,99,130,OnTime
5269,Lufthansa,5899,14,149,OnTime
5270,Emirates,7779,159,53,Delayed
5271,Delta,5736,67,34,OnTime
5272,Emirates,3034,70,75,OnTime
5273,Emirates,3525,20,45,Delayed
5274,Emirates,5936,87,32,OnTime
5275,Indigo,7846,75,173,OnTime
5276,Emirates,6050,168,115,OnTime
5277,Emirates,10111,178,36,OnTime
5278,Indigo,10095,175,113,OnTime
5279,Lufthansa,984,127,194,Delayed
5280,Emirates,3044,17,36,Delayed
5281,Indigo,634,120,86,Delayed
5282,Lufthansa,5990,68,124,Delayed
5283,Delta,3331,22,23,Delayed
5284,Emirates,6535,75,109,Delayed
5285,Emirates,5314,158,88,Delayed
5286,Delta,4058,23,144,OnTime
5287,Delta,5551,7,127,Delayed
5288,Emirates,3524,34,48,OnTime
5289,Emirates,773,172,111,OnTime
5290,Delta,3524,67,164,Delayed
5291,Indigo,3160,96,152,OnTime
5292,Lufthansa,2472,83,138,Delayed
5293,Indigo,11593,99,176,OnTime
5294,Indigo,8622,177,53,Delayed
5295,Indigo,9048,4,101,OnTime
5296,Emirates,11519,95,183,OnTime
5297,Emirates,3178,164,197,Delayed
5298,Delta,1887,83,51,OnTime
5299,Lufthansa,7715,75,27,Delayed
5300,Indigo,7769,163,181,OnTime
5301,Lufthansa,6609,30,199,Delayed
5302,Indigo,6140,72,39,Delayed
5303,Delta,8143,1,38,OnTime
5304,Emirates,2800,133,109,OnTime
5305,Delta,3522,78,196,OnTime
5306,Indigo,1857,101,27,Delayed
5307,Delta,3099,84,117,Delayed
5308,Indigo,954,59,76,Delayed
5309,Indigo,9949,97,109,Delayed
5310,Indigo,2302,21,110,OnTime
5311,Emirates,4393,18,160,OnTime
5312,Lufthansa,860,144,10,OnTime
5313,Lufthansa,9000,172,188,OnTime
5314,Delta,11011,46,78,OnTime
5315,Emirates,769,9,192,OnTime
5316,Lufthansa,5540,147,100,Delayed
5317,Emirates,8000,71,88,Delayed
5318,Emirates,3579,167,100,Delayed
5319,Emirates,8981,113,77,OnTime
5320,Indigo,1442,10,186,Delayed
5321,Indigo,4552,146,187,OnTime
5322,Lufthansa,1204,113,62,Delayed
5323,Lufthansa,8305,83,126,Delayed
5324,Emirates,238,1,53,Delayed
5325,Indigo,7564,96,69,Delayed
5326,Indigo,7857,66,118,OnTime
5327,Indigo,11594,76,147,OnTime
5328,Indigo,5611,110,130,Delayed
5329,Indigo,8031,110,95,OnTime
5330,Emirates,7713,48,93,Delayed
5331,Indigo,10149,169,9,OnTime
5332,Lufthansa,10820,168,9,Delayed
5333,Delta,8106,84,122,Delayed
5334,Indigo,4687,62,143,Delayed
5335,Indigo,6412,154,138,Delayed
5336,Lufthansa,5485,66,52,Delayed
5337,Emirates,7316,6,87,OnTime
5338,Lufthansa,5319,43,111,OnTime
5339,Delta,3194,42,91,Delayed
5340,Delta,1363,113,124,OnTime
5341,Delta,6136,110,189,OnTime
5342,Indigo,3020,91,133,Delayed
5343,Lufthansa,4889,162,19,OnTime
5344,Emirates,2171,119,30,Delayed
5345,Lufthansa,9481,74,140,OnTime
5346,Lufthansa,10964,122,14,Delayed
5347,Lufthansa,10789,78,196,OnTime
5348,Indigo,8462,90,184,Delayed
5349,Indigo,3165,143,145,Delayed
5350,Lufthansa,6978,150,159,Delayed
5351,Emirates,1924,112,171,OnTime
5352,Indigo,880,48,117,OnTime
5353,Emirates,2133,0,150,Delayed
5354,Lufthansa,7107,118,14,OnTime
5355,Delta,3867,90,13,Delayed
5356,Emirates,7156,93,106,Delayed
5357,Emirates,11881,156,74,OnTime
5358,Lufthansa,2349,93,189,OnTime
5359,Indigo,3802,57,45,OnTime
5360,Lufthansa,1472,71,5,Delayed
5361,Lufthansa,4934,18,49,OnTime
5362,Lufthansa,4400,102,164,OnTime
5363,Emirates,10864,56,96,Delayed
5364,Emirates,2932,145,36,OnTime
5365,Lufthansa,4016,133,40,Delayed
5366,Lufthansa,1341,36,166,OnTime
5367,Lufthansa,9059,2,145,Delayed
5368,Indigo,9792,132,95,Delayed
5369,Lufthansa,7682,163,82,OnTime
5370,Emirates,3833,53,10,OnTime
5371,Delta,1790,79,55,Delayed
5372,Lufthansa,7727,127,93,OnTime
5373,Delta,6392,47,164,OnTime
5374,Emirates,3108,161,70,OnTime
5375,Indigo,9140,68,88,Delayed
5376,Delta,2705,29,9,OnTime
5377,Lufthansa,8905,85,179,Delayed
5378,Emirates,6214,84,51,Delayed
5379,Lufthansa,5427,38,62,OnTime
5380,Emirates,6197,40,77,OnTime
5381,Delta,1734,44,152,OnTime
5382,Lufthansa,5459,18,135,Delayed
5383,Delta,8514,3,129,OnTime
5384,Lufthansa,5074,49,121,OnTime
5385,Lufthansa,10666,152,21,OnTime
5386,Delta,1903,84,150,Delayed
5387,Lufthansa,7099,126,8,OnTime
5388,Emirates,10946,18,67,Delayed
5389,Emirates,8923,130,9,OnTime
5390,Delta,7606,161,87,OnTime
5391,Delta,9918,138,131,OnTime
5392,Indigo,10332,110,26,OnTime
5393,Delta,6204,163,196,OnTime
5394,Delta,1495,132,6,Delayed
5395,Emirates,602,61,45,Delayed
5396,Indigo,6056,129,121,Delayed
5397,Indigo,11130,97,119,OnTime
5398,Indigo,5969,100,161,Delayed
5399,Lufthansa,7148,45,130,Delayed
5400,Emirates,9377,166,26,OnTime
5401,Emirates,2764,21,149,Delayed
5402,Lufthansa,9243,103,151,OnTime
5403,Lufthansa,883,85,40,OnTime
5404,Delta,10562,48,43,OnTime
5405,Delta,984,144,129,OnTime
5406,Indigo,2881,2,192,Delayed
5407,Delta,2881,8,168,Delayed
5408,Emirates,9934,9,173,Delayed
5409,Emirates,284,113,99,OnTime
5410,Delta,10936,116,155,OnTime
5411,Indigo,11690,147,185,OnTime
5412,Lufthansa,5137,62,148,Delayed
5413,Indigo,9826,12,166,OnTime
5414,Indigo,10573,53,187,Delayed
5415,Emirates,11143,64,79,OnTime
5416,Indigo,5710,80,10,Delayed
5417,Indigo,1179,111,136,Delayed
5418,Lufthansa,11022,141,49,OnTime
5419,Lufthansa,9072,136,125,OnTime
5420,Delta,2562,151,168,Delayed
5421,Indigo,11455,161,125,Delayed
5422,Emirates,7045,146,108,OnTime
5423,Delta,5699,9,60,OnTime
5424,Lufthansa,11348,177,137,Delayed
5425,Delta,5777,30,54,Delayed
5426,Delta,1213,119,115,Delayed
5427,Indigo,2151,14,44,OnTime
5428,Indigo,1474,28,181,Delayed
5429,Delta,5528,175,107,Delayed
5430,Emirates,2508,13,7,Delayed
5431,Delta,3144,35,15,OnTime
5432,Delta,10394,115,171,Delayed
5433,Delta,10033,163,119,Delayed
5434,Delta,1183,3,12,OnTime
5435,Emirates,7488,170,70,OnTime
5436,Emirates,2436,49,68,OnTime
5437,Indigo,3706,142,120,Delayed
5438,Lufthansa,5871,141,24,OnTime
5439,Delta,9171,41,125,Delayed
5440,Lufthansa,7389,28,63,OnTime
5441,Lufthansa,4375,132,140,Delayed
5442,Emirates,7769,75,76,Delayed
5443,Indigo,7065,106,162,Delayed
5444,Lufthansa,4574,100,128,OnTime
5445,Indigo,1050,76,54,OnTime
5446,Lufthansa,6164,10,35,Delayed
5447,Emirates,9111,45,158,Delayed
5448,Lufthansa,9379,108,10,OnTime
5449,Delta,3206,19,5,OnTime
5450,Indigo,879,19,173,OnTime
5451,Lufthansa,3085,71,42,Delayed
5452,Indigo,5101,171,67,Delayed
5453,Indigo,11850,21,26,Delayed
5454,Emirates,9109,114,0,OnTime
5455,Delta,5546,161,103,OnTime
5456,Indigo,9022,167,82,OnTime
5457,Emirates,6593,178,62,Delayed
5458,Delta,9423,15,48,Delayed
5459,Emirates,5425,50,36,Delayed
5460,Lufthansa,7783,157,125,Delayed
5461,Lufthansa,11567,56,103,OnTime
5462,Indigo,2543,110,165,Delayed
5463,Emirates,1976,122,147,Delayed
5464,Emirates,7685,173,135,OnTime
5465,Emirates,4609,55,40,Delayed
5466,Lufthansa,4908,145,19,Delayed
5467,Indigo,2002,103,62,Delayed
5468,Indigo,4291,17,79,OnTime
5469,Indigo,6444,165,43,Delayed
5470,Indigo,989,91,115,Delayed
5471,Delta,1692,15,138,OnTime
5472,Indigo,2765,136,163,OnTime
5473,Delta,11653,32,190,Delayed
5474,Indigo,7768,1,25,OnTime
5475,Lufthansa,7843,5,116,Delayed
5476,Emirates,1749,152,177,Delayed
5477,Lufthansa,6437,36,194,Delayed
5478,Lufthansa,5950,33,49,OnTime
5479,Lufthansa,5122,98,172,OnTime
5480,Emirates,5429,67,161,Delayed
5481,Emirates,6220,91,46,OnTime
5482,Indigo,8348,106,127,OnTime
5483,Indigo,4689,60,21,OnTime
5484,Delta,3099,99,47,OnTime
5485,Delta,9164,110,136,Delayed
5486,Emirates,5879,24,134,Delayed
5487,Lufthansa,3064,68,137,OnTime
5488,Lufthansa,9236,111,183,OnTime
5489,Lufthansa,4507,66,22,Delayed
5490,Indigo,9576,32,45,Delayed
5491,Indigo,2387,143,33,Delayed
5492,Lufthansa,1203,86,44,OnTime
5493,Emirates,2679,82,69,Delayed
5494,Lufthansa,10168,5,164,Delayed
5495,Indigo,5940,129,76,Delayed
5496,Indigo,7096,7,120,OnTime
5497,Emirates,11151,25,20,OnTime
5498,Delta,5983,39,198,OnTime
5499,Delta,9931,168,183,OnTime
5500,Indigo,636,63,66,Delayed
5501,Lufthansa,6318,161,185,Delayed
5502,Emirates,2742,90,114,Delayed
5503,Delta,3411,79,33,OnTime
5504,Indigo,5767,135,81,Delayed
5505,Delta,2908,103,29,Delayed
5506,Lufthansa,412,158,190,Delayed
5507,Lufthansa,3049,62,138,Delayed
5508,Emirates,6034,156,93,Delayed
5509,Lufthansa,7267,146,131,OnTime
5510,Emirates,1827,78,123,Delayed
5511,Delta,7303,158,195,OnTime
5512,Emirates,7357,145,146,Delayed
5513,Lufthansa,10970,90,47,Delayed
5514,Indigo,4973,97,22,OnTime
5515,Delta,6023,78,196,Delayed
5516,Lufthansa,9326,96,133,Delayed
5517,Lufthansa,11856,3,116,Delayed
5518,Delta,6746,41,13,Delayed
5519,Delta,9348,45,92,OnTime
5520,Delta,7752,105,2,OnTime
5521,Emirates,8288,43,117,OnTime
5522,Delta,11373,176,162,OnTime
5523,Emirates,7338,87,35,OnTime
5524,Emirates,1088,16,65,Delayed
5525,Emirates,9708,117,59,OnTime
5526,Delta,8860,137,151,OnTime
5527,Lufthansa,9452,110,194,OnTime
5528,Lufthansa,4827,73,89,Delayed
5529,Lufthansa,11025,140,66,OnTime
5530,Indigo,2265,52,35,Delayed
5531,Delta,9137,162,105,Delayed
5532,Indigo,3521,165,16,OnTime
5533,Indigo,9082,135,136,Delayed
5534,Delta,7768,39,138,OnTime
5535,Lufthansa,8187,138,123,Delayed
5536,Indigo,2389,161,7,Delayed
5537,Emirates,11576,14,144,Delayed
5538,Delta,1138,13,131,Delayed
5539,Delta,10672,75,91,Delayed
5540,Emirates,11074,0,18,OnTime
5541,Indigo,11190,81,102,Delayed
5542,Delta,304,10,197,OnTime
5543,Lufthansa,5066,153,191,OnTime
5544,Emirates,6857,145,130,Delayed
5545,Lufthansa,5149,119,65,OnTime
5546,Emirates,3771,56,97,OnTime
5547,Delta,888,32,169,Delayed
5548,Emirates,2261,86,116,OnTime
5549,Delta,2819,22,33,OnTime
5550,Indigo,6724,174,112,OnTime
5551,Delta,3374,170,65,Delayed
5552,Emirates,9817,106,54,Delayed
5553,Delta,11923,110,86,OnTime
5554,Emirates,354,55,44,OnTime
5555,Emirates,8872,134,43,OnTime
5556,Lufthansa,9845,42,87,OnTime
5557,Delta,7878,98,133,Delayed
5558,Emirates,9616,144,17,Delayed
